Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
3	00:17:44.00	HH	Und, äh, daran merkte man, dass man eine ganze Menge über dem Durchschnitt verdient hat.		Geld, Ernährung, Verrauscht 2				87580901#87580897#87580934		
3	00:17:54.00	HH	Und das hat ja natürlich nachher, das ging natürlich nicht ins Endlose weiter, ich hab zum Schluss nicht überdurchschnittlich verdient.								
3	00:18:00.00	IV	Bitte?								
3	00:18:00.00	HH	Ich sagte, zum guten Schluss hab ich nicht überdurchschnittlich verdient.								
3	00:18:02.00	IV	Auch nicht beim, beim, äh, bei der Zeitung?								
3	00:18:05.00	HH	Bei der Zeitung ja, aber ich meinte jetzt, ich bin ja schon jetzt auch wieder 20 Jahre woanders, nicht?								
3	00:18:12.00	IV	Mm.								
3	00:18:12.00	IV	Also so bei Krupp und so haben Sie dann durchschnittlich verdient?								
3	00:18:14.00	HH	Bei Krupp, ich hab nicht schlecht verdient, aber auch nicht s…, dass ich sagen könnte, ich bin überdurchschnittlich ver… [be]zahlt worden.								
3	00:18:22.00	IV	Mm.								
3	00:18:23.00	IV	Äh, ähm … die Care-Pakete haben vor allen Dingen die Bergleute bekommen zu dieser Zeit?								
3	00:18:31.00	HH	Ja, wir haben keine Care-Pakete gekriegt.								
3	00:18:32.00	IV	Sie haben keine bekommen.								
3	00:18:33.00	HH	Nein … nein.								
3	00:18:34.00	IV	War das eine große Hilfe?								
3	00:18:35.00	HH	[atmet durch] Die Care-Pakete, also das waren viel Leckereien.								
3	00:18:39.00	HH	Ich meine, ich hab davon gegessen …								
3	00:18:41.00	HH	äh …								
3	00:18:43.00	HH	ich hatte meinen Gartennachbarn, war auch ein Bergmann, und wenn der ein Care-Paket kriegte, dann musste ich mit rein, da haben wir beide drauf gegessen. [lacht]								
3	00:18:52.00	IV	[lacht]] Mm, kann man sich vorstellen, (ganz bildlich ?) …								
3	00:18:55.00	HH	Ja eben, das waren ja alles so, so Leckersachen noch so.								
3	00:18:58.00	HH	Aber es gab ja auch welche, die kriegten von Amerika richtig große Pakete geschickt …								
3	00:19:01.00	IV	… von Bekannten und so …								
3	00:19:02.00	HH	Ja, auch, sagen wir, auch über Care, nicht?								
3	00:19:05.00	HH	Aber, ich hab kein Care-Paket, also so groß Paketchen, das war, waren Leckereien drin sicherlich.[leichte Tonstörung]]								
3	00:19:11.00	HH	Da war [leichte Tonstörung]]		Geld, Genussmittel, Wohnen				87580901#87580924#87580898		
3	00:19:13.00	HH	Wir beiden Männer haben da eigentlich immer aufgegessen, nicht?								
3	00:19:16.00	IV	[schmunzelt]]								
3	00:19:17.00	HH	Der hat aber auch Schnaps gebrannt, da haben wir ´ne Flasche Schnaps dabei getrunken, aber da konnte ich nicht die Hände bewegen, ich konnte keinen Bleistift halten so, das ging dann so …								
3	00:19:25.00	IV	War der Schnaps (gekauft ?), oder war der Schnaps (selbst gebrannt ?)?								
3	00:19:27.00	HH	Ach, der Schnaps, der war doch nicht richtig destilliert, das war doch alles …								
3	00:19:31.00	HH	war viel zu viel Menthylalkohol drin …								
3	00:19:33.00	IV	Ja, ja. [lacht]								
3	00:19:37.00	IV	Die nächste Frage, das ist … wahrsch…, wahrscheinlich Ihre Frau noch in besserer Erinnerung, weiß ich nicht genau, nämlich so welche Anschaffungen Sie in den 50er Jahren, so seit der Währungsreform oder vorher schon gemacht haben, also das äh Schlafzimmer hatten wir schon genannt, was kam denn da so an Anschaffungen?								
3	00:19:52.00	IV	[…] In der Zeit, also ich mein … die meisten haben einen Kühlschrank gekauft, oder ein Radio, Fernsehapparat, ein Auto …								
3	00:19:59.00	HH	Kühlschrank, Radio, das hatten wir alles schon da, ja.								
3	00:20:02.00	HH	Das hatten wir während des Krieges - war da noch Krieg?								
3	00:20:04.00	HH	- ne, in der Nachkriegszeit hab ich einen selbstgebauten Fernsehka… ja, Radiokasten gehabt.								
3	00:20:10.00	IV	Nicht den, nicht [deutet offensichtlich auf ein Gerät im Zimmer]?								
3	00:20:11.00	HH	Der, der nicht, der ist auch schon uralt.								
3	00:20:13.00	HH	Der ist auch schon …								
3	00:20:14.00	HH	hat auch schon seit … ja, 20 Jahren.								
3	00:20:16.00	IV	Mm.								
3	00:20:17.00	HH	Aber … immer, dass wir kauften, was wir brauchten, wir haben keine übermäßigen Anschaffungen gemacht, ich mein, wir haben ja nichts auf Pump gekauft …								
3	00:20:28.00	IV	Mm.								
3	00:20:30.00	IV	Was haben Sie sich den so, wenn Sie sich vielleicht erinnern, so in der … in den ersten … Jahren, den 50er Jahren, so angeschafft, das würde uns ja interessieren, denn darüber weiß man ja überhaupt nichts heute, nicht?								
3	00:20:39.00	IV	[…] An größeren …								
3	00:20:41.00	HH	50er Jahre, ´45 … ´51, zehn Jahre …								
3	00:20:47.00	HH	ja, da haben wir uns ein neues Wohnzimmer gekauft, Wohnzimmer eingerichtet …								
3	00:20:51.00	IV	´51 war das dann?								
3	00:20:54.00	HH	Ja …		Urlaub, Reisen, Geld, Krieg, Front				87580932#87580901#87580896		
3	00:20:59.00	HH	Was wir immer gemacht haben, wir sind jedes Jahr in Urlaub gefahren, und da musste man ja früher noch für sparen.								
3	00:21:04.00	IV	Mm.								
3	00:21:05.00	IV	Immer in Urlaub, da bei Ihnen …								
3	00:21:07.00	HH	Ja, aber das haben wir uns nicht nehmen lassen, sind jedes Jahr in Ferien gefahren.								
3	00:21:13.00	IV	Heute auch noch so?								
3	00:21:14.00	HH	Bitte?								
3	00:21:15.00	IV	Heute auch noch so?								
3	00:21:15.00	HH	Heute fahren wir öfter, ja.								
3	00:21:17.00	IV	Ja. [lacht]								
3	00:21:18.00	HH	Heute war wir schon drei … dreimal weg in diesem Jahr.								
3	00:21:21.00	IV	Ah.								
3	00:21:23.00	IV	Auch Wandern, immer noch?								
3	00:21:24.00	HH	Ja, wir waren … dort Kreuznach, da runter, dann waren wir Bodensee, dann waren wir jetzt, waren wir auch noch in … Hofgastein, und haben viel gewandert.								
3	00:21:37.00	IV	In den Bergen haben Sie …								
3	00:21:39.00	HH	In den Bergen ist ja mein Hobby …								
3	00:21:41.00	IV	Ja … und meins auch.								
3	00:21:42.00	IV	[lachen beide]								
3	00:21:43.00	IV	(???) muss extra (???) …								
3	00:21:45.00	HH	Ja, da haben wir … da war ich mit einem Kollegen runter, und der wanderte auch, und wir waren … jeden Tag unterwegs.								
3	00:21:52.00	HH	Jeden Tag, ich hab alleine fast vier Alben voll fotografiert da.								
3	00:21:56.00	IV	Auf diesen … ähm … auf diesen Wanderungen?								
3	00:22:00.00	HH	Ja … ja, ja?								
3	00:22:03.00	IV	Und Sie haben dann auch …								
3	00:22:04.00	IV	wissen Sie, wo Sie das Auto gekauft haben?								
3	00:22:06.00	HH	Wir haben nie ein Auto gehabt!		Mobilität, Arbeit, Verwaltung, Wohnen				87580906#87580909#87580898		
3	00:22:07.00	IV	Sie haben nie ein Auto … ?!								
3	00:22:07.00	HH	Mein Sohn hat ein Auto.								
3	00:22:08.00	IV	Aber Sie haben nie eins gehabt?								
3	00:22:10.00	HH	Nein.								
3	00:22:10.00	IV	Ist ja ulkig.								
3	00:22:11.00	HH	Ich konnte sogar den Führerschein umsonst machen und nicht gemacht.								
3	00:22:14.00	IV	Sie haben auch keinen Führerschein?								
3	00:22:15.00	HH	Nein.								
3	00:22:15.00	IV	Da sind Sie aber eine Ausnahme, nicht?								
3	00:22:16.00	HH	Ja.								
3	00:22:17.00	IV	[lacht] Ist ja toll.								
3	00:22:19.00	IV	Und Sie sind …								
3	00:22:20.00	IV	wie sind Sie denn zum Büro gefahren, mit dem Fahrrad, oder mit Straßenbahn …?								
3	00:22:22.00	HH	Gelaufen!								
3	00:22:22.00	IV	Gelaufen?								
3	00:22:23.00	IV	Jeden Morgen?								
3	00:22:24.00	IV	Das ist ja ganz schön weit!								
3	00:22:25.00	HH	Sind 3,5 km.								
3	00:22:28.00	IV	Aber zu Naumann war noch weiter, oder?								
3	00:22:30.00	HH	Zu Naumann bin ich gefahren mit der Straßenbahn.								
3	00:22:32.00	HH	Ja, da bin ich 10 Jahre gefahren.								
3	00:22:33.00	HH	Aber jetzt z.B. nach Helenenstraße mit Krupp … bin ich immer gelaufen.								
3	00:22:37.00	HH	(Ballmerstraße ?) hoch, an der Giesserei vorbei, da ist ja die Helenenstraße schon.								
3	00:22:41.00	HH	Sind genau 3,5 km.								
3	00:22:42.00	HH	Macht pro Tag 7 km.		Geld, Zeiten, Daten, Arbeit, Verwaltung				87580901#87580905#87580909		
3	00:22:44.00	IV	Das ist ein ganz guter Ausgleich, nicht?								
3	00:22:46.00	HH	Ja.								
3	00:22:47.00	IV	Mm.								
3	00:22:48.00	IV	Wie lang geht man da, anderthalb Stunden?								
3	00:22:50.00	HH	Ja, wenn man ganz schnell geht, konnte man [es] in 25 Minuten schaffen, hab ich mal einige Zeit (geschaffen ?), aber ne halbe Stunde hab ich immer gebraucht.								
3	00:22:57.00	IV	Mm.								
3	00:22:59.00	IV	Äh … in den 50er Jahren gab´s ja … relativ viel so, so soziale Fortschritte.								
3	00:23:04.00	IV	Acht-Stunden-Tag, Tariflöhne, das ging ja Schlag auf Schlag, Urlaubsverlängerung.								
3	00:23:08.00	IV	Haben Sie das bei sich auch gemerkt?								
3	00:23:10.00	IV	Bei … erst bei … im einen und dann im anderen Betrieb?								
3	00:23:16.00	HH	Ja … ähm … ´55 wurde unser Junge geboren … und als ich dann von Schulze-Naumann zu Krupp wechselte …								
3	00:23:30.00	HH	wusste ich damals noch gar nicht, dass es mal so ging, dass man … ein festes Gehalt und dann so Leistungszulagen hatte.								
3	00:23:41.00	HH	Äh … das gab´s bei uns ja nicht. Wenn ich, sagen wir mal, einer verdiente 100 Mark, der verdiente 100 Mark, der bekam da nicht 50 Mark Gehalt und 50 Mark Leistungszulage!								
3	00:23:49.00	HH	Als ich nach Krupp anfing, äh, hab ich zwar mein Gehalt gekriegt, aber das waren alles Leistungszulagen.								
3	00:23:59.00	HH	Wenn es zu Tariferhöhungen kam, das wurde von der Leistungszulage abgezogen, kam man (???), hatt ich keinen Pfennig mehr.								
3	00:24:07.00	HH	Das war einige Jahre lang.								
3	00:24:09.00	IV	Weil Sie überdurchschnittlich bezahlt wurden …								
3	00:24:10.00	HH	Dadurch hab ich natürlich … ähm … diese Steigerung gar nicht erst mitgekriegt.								
3	00:24:16.00	IV	Das war, so lang nicht mitbekommen, wie Sie …								
3	00:24:17.00	HH	… bis, bis ich, bis ich dann wieder dort drauf war.								
3	00:24:20.00	IV	Bis sich der Tariflohn dann für Sie ausgewirkt hat.								
3	00:24:23.00	IV	Das heißt, Sie haben eigentlich das Gegenteil erfahren.								
3	00:24:25.00	HH	Eben.								
3	00:24:26.00	HH	(???) (siehst ja ?), ich bin ein komischer Kerl!								
3	00:24:28.00	IV	Ja …		Arbeit, Verwaltung, Verrauscht 3, Frauen, Arbeit				87580909#87580937#87580907		
3	00:24:28.00	HH	Weil es alles andersrum als normal geht.								
3	00:24:30.00	IV	Ja, das ist ja interessant!								
3	00:24:31.00	IV	[lachen beide]								
3	00:24:31.00	IV	Deswegen bohr … bohr ich ja immer wieder weiter nach, weil das normalerweise, also in einem normalen Lebenslauf ist das ja so, dass ´45 bis ´49 furchtbar schlecht, dann geht´s von aufwärts, besser, wird das Auto gekauft und der Fernsehapparat, und Führerschein gemacht und, und so weiter, und dann …								
3	00:24:48.00	HH	Naja, sehen Sie mal, hier kam auch der Knall, als ich bei Schulze-Naumann war, naja, Einkaufsleiter, hab gedacht, so, jetzt hast du dein Ziel erreicht, wenn ich irgendwie rausfuhr, dann kriegte ich einen Wagen zur Verfügung, da fuhr ich mit raus, und so …								
3	00:24:59.00	HH	Und dann kam der Knall, die Firma wurde verkauft, zack, dicht!								
3	00:25:03.00	HH	Und als ich bei Krupp anfing, sagte der Einkaufsleiter, ja, ich kann Ihnen ja nicht schlecht meinen Posten anbieten!								
3	00:25:07.00	IV	Ja.								
3	00:25:08.00	HH	Nun?								
3	00:25:08.00	HH	Also fing ich als Sachbearbeiter an.								
3	00:25:10.00	HH	Deshalb behaupte ich ja heute noch …								
3	00:25:12.00	HH	wird so viel gesprochen wegen der Arbeitslosigkeit, ein Prokurist, bekam ich keine Stellung mehr.								
3	00:25:17.00	HH	Sicherlich, wir kriegten ja als Prokurist sofort ne Stellung, dann muss es als Buchhalter irgendwie gehen …								
3	00:25:22.00	IV	Mm, und dann wieder …								
3	00:25:23.00	HH	Und das tut er nicht!								
3	00:25:24.00	HH	Mei, ich kann doch nicht als Prokurist, erst als Buchhalter, oder hier, als, als Sachbearbeiter gehen!								
3	00:25:30.00	HH	Dadurch gibt´s ja bei uns diese vielen Arbeitslosen auch, die gar nicht wollen!								
3	00:25:33.00	IV	Mm.								
3	00:25:35.00	IV	Und Zwischen Ihrem Beruf, wie Sie ihn jetzt nennen, viel mehr bei jugendlichen Arbeitslosen, ist es ja anders, nicht?								
3	00:25:40.00	HH	Natürlich!								
3	00:25:41.00	HH	Man kann nicht alles über einen Kamm scheren!								
3	00:25:42.00	HH	Das ist nie …								
3	00:25:43.00	HH	Sie können nie über einen Kamm scheren, aber wenn ich so manchmal im Fernsehen, wenn es so heißt, der und der kriegen keine Stellung mehr, und dann heißt es, „Ja, was waren Sie?“, „Prokurist!“, so der ..								
3	00:25:51.00	HH	„Ja, ich krieg keine Stellung mehr“.								
3	00:25:53.00	HH	Ist klar!		Arbeit, Verwaltung, Studium, Gewerbe				87580909#87580919#87580929		
3	00:25:54.00	HH	Wer stellt denn direkt einen Prokuristen ein?								
3	00:25:56.00	HH	Da muss er schon bei einer großen, renommierten Firma gewesen sein, damit er übernommen wird, und vielleicht Direktor wird oder so.								
3	00:26:03.00	IV	Obwohl … ich merk das bei den Lehrern früher … (???) …								
3	00:26:08.00	IV	ich weiß, viele Kollegen, die ja so ewig auch studiert haben, und dann keine Stelle bekommen haben, denen bieten sie dann … äh … ne Stelle an, was weiß ich, als Sachbearbeiter im Jugend… äh, Jugend- und Kulturamt oder so, für, für zwölfhundert Mark oder so …								
3	00:26:23.00	IV	Kann ich gut verstehen, dass (???) sagt, ich hab dreizehn Jahre Schule gemacht, und sechs Jahre studiert, und jetzt …								
3	00:26:29.00	IV	da hätt ich auch nach (???) in den Berg fahren können!								
3	00:26:31.00	HH	Ja, aber passen Sie auf, da möchte ich Ihnen auch noch etwas zu sagen.								
3	00:26:33.00	HH	Wir haben auch Bekannte …								
3	00:26:36.00	HH	der Sohn ist Pastor geworden, das Mädchen Lehrer … und kriegte auch ´ne Stellung hier im Bezirk angeboten.								
3	00:26:44.00	HH	War fertig, kriegte direkt angeboten.								
3	00:26:45.00	HH	Auf einmal rief der Direktor an, abends, ein Tag oder zwei Tage, bevor die Schule anfing, da war er am Apparat, Tochter war nicht da, sagte er, hier, sagte er … äh … „Was liegt denn an?“, und so? „Ja, ich wollte nur mal hören, ob Ihre Tochter denn nun noch kommt?“.								
3	00:27:04.00	HH	„Ja, wieso?“ sagt der, „Sie haben doch gesagt, Sie können hier anfangen, die kommt natürlich auch noch!“.								
3	00:27:09.00	HH	„Ja“, sagt der, „das haben zehn andere auch gesagt, die sind aber nie gekommen!“.								
3	00:27:13.00	IV	Mm.								
3	00:27:15.00	IV	Das kann ich Ihnen sagen, wie das läuft.								
3	00:27:19.00	IV	Ich hab ein Beispiel:								
3	00:27:20.00	IV	ich hab einen äh Freund, der ist äh verheiratet, hat zwei Kinder, und kommt aus Köln.								
3	00:27:26.00	IV	Und äh, der hat äh …								
3	00:27:31.00	IV	wann war das, mit mir zusammen, war ´76, hat Referendarzeit bekommen, und war … (???)								
3	00:27:37.00	HH	(???)								
3	00:27:38.00	IV	(???) ich mein, das kommt dann darauf an, ob man im Ruhrgebiet geboren ist, oder ob man hierher kommt.								
3	00:27:45.00	IV	Na klar, in Essen ist nicht viel los, das ist … so abends oder so, da ist vielleicht weniger …								
3	00:27:49.00	HH	Na, Essen hat auch keinen Stadtkern in dem Sinne … wie in München oder so was.								
3	00:27:54.00	HH	Aber Essen hat auch dafür eine schöne Umgebung …								
3	00:27:56.00	HH	Umgebung.		Gewerbe, Länder, Nationalitäten, Bergbau				87580929#87580902#87580904		
3	00:27:57.00	HH	Denn wenn Sie doch jetzt hier aus dem Hof rausfahren, irgendwo, oder hier nach, nach Dorsten raus oder so, dann können Sie doch wandern den ganzen Tag!								
3	00:28:06.00	IV	Aber, ich meine, das hängt glaub ich auch zusammen wie man so … was man so … für Verhältnisse im Ruhrgebiet hat, glaub´ ich, nicht?								
3	00:28:12.00	HH	Ja, ich vermute, das Ruhrgebiet ist ja schlecht gemacht worden.								
3	00:28:17.00	HH	In den ganzen Jahren.								
3	00:28:18.00	HH	Nur Dreck und Ruß und so, wenn man äh ausspuckt, hat man schon einen halben Kohlenpott dabei …								
3	00:28:24.00	IV	[lacht]]								
3	00:28:24.00	HH	… und … äh … das ist natürlich nicht richtig.								
3	00:28:28.00	HH	Man merkt´s, wenn man jedes Mal, wenn man jetzt irgendwo in den Ferien ist, und die Leute fragen, im Ruhrgebiet, und man bringt mal ein paar Bilder mit aus dem Ruhrgebiet, können die gar nicht glauben, dass das hier in Essen ist!								
3	00:28:37.00	HH	Die Umgebung!								
3	00:28:39.00	HH	Die meinen ja, wir sitzen bloß in Ruß und Schutt und Asche!								
3	00:28:44.00	IV	Mm … ja.								
3	00:28:45.00	IV	Meinen Sie auch nicht, dass die Leute im Ruhrgebiet anders sind als woanders?								
3	00:28:48.00	IV	Dass es so einen typischen Ruhrgebietsmenschen gibt?								
3	00:28:51.00	HH	Das glaub ich gar nicht!								
3	00:28:52.00	HH	Der Ruhrkumpel früher, äh, der ist zwar ein bisschen grob, aber ehrlich, sagt man.								
3	00:28:59.00	HH	Nicht, der macht nicht viel Firlefanz … ähm …								
3	00:29:04.00	IV	Und heute, sagen Sie, ist das noch so?								
3	00:29:07.00	HH	Ja, der, der … sagen wir, so einen richtigen Ruhrkumpel sehen Sie ja noch wenig.								
3	00:29:13.00	HH	Nicht?								
3	00:29:15.00	HH	Das ist …								
3	00:29:16.00	IV	Ja, ja, (irgendwie, das musste ich lernen ?), weil unser Professor, der, der mit dabei ist, der kommt aus Schwaben.								
3	00:29:23.00	IV	Und wenn da Gäste kommen, dann erzählt er ihnen ... der ist nun schon acht Jahre hier, nicht …, da erzählt er ihnen Wunder was über die Ruhrleute im Ruhrgebiet, was das alles für vortreffliche Menschen wären, und die kommen nun aus dem Ruhrgebiet, und ich wunder mich immer …								
